area,perimeter,eccentricity,solidity,extent,circularidade,hu1,hu2,hu3,hu4,hu5,hu6,hu7,mean_h,mean_s,mean_v,contrast,homogeneity,energy,correlation,src
70777.0,1004.8742417671949,0.24411246384024443,0.9930826434685001,0.7813324501849092,0.8808025970450022,0.7979424362246065,4.616988090465381,6.973203091046636,9.941685373762427,9.999999999971095,-9.999881598614433,9.999999999928496,12.49900391370078,173.03323113440808,222.51505432555774,0.13001733147130579,0.9437176807059924,0.5293612285615565,0.9214578135067327,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.23 PM.png
26005.0,615.8132752230961,0.36342753585024135,0.986008948206567,0.7695608428030303,0.8617248724889739,0.7967576544537156,3.8907623766110646,5.722872305482025,8.33232002704638,-9.999999879928076,-9.948389172539958,9.999998168658164,11.318477215920016,181.40234570274947,223.7441645837339,0.09696834415584416,0.9601199577582105,0.7526047114439158,0.8316581362744243,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.28 PM.png
70723.0,1087.8864350760145,0.5903093995875524,0.9537442854638383,0.690559884390806,0.7509368484586865,0.781720725775453,2.910886492914569,3.868403682852988,5.477426952670292,9.777422408340225,6.938642967699017,9.910659348367433,10.99826082038375,190.92699687513257,229.69466792981066,0.08684345984577803,0.9661890698203819,0.6077868735735515,0.9345481046542317,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.37 PM.png
45462.0,849.193000900063,0.38524668544622626,0.9634024878679354,0.6966288691388293,0.7922196121975228,0.7904571989451701,3.7635620443247215,4.073947588192325,5.936865200008607,-9.958290198911982,-7.857851505284608,9.977294736516283,17.904997580396817,178.60925608200256,240.81604416875632,0.05617883890632895,0.9756752376534846,0.7923506110004084,0.8722651224895761,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.48 PM.png
56993.0,1457.4671708797582,0.46639708465453883,0.8349399355405801,0.644250768674263,0.33715827228648393,0.763045967013814,3.284939209099949,3.2933117808823367,4.858592792405605,-9.050675000826933,-6.596290426235215,9.020836641173497,16.776779604512836,185.24394223852053,220.6837330900286,0.11490322628301897,0.9531523977684142,0.6545112765482379,0.8897170386121964,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.55.58 PM.png
74628.0,1275.7615433949868,0.52093898987196,0.9402781977623224,0.7667680420844978,0.5761992035454664,0.7861056178167192,3.191291256917107,4.620059964612087,6.904498381119125,9.999151904494564,8.567028815835375,9.99961000848908,19.455619874577906,168.26709814010826,210.7489012167015,0.10754629859475504,0.9585725165473236,0.6688098922333783,0.870898089195819,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.02 PM.png
51279.0,1486.071247280615,0.4085610603823687,0.8057414914678985,0.5717997323818019,0.291789828283227,0.7683361424159343,3.6091314811500252,4.483146566944088,5.154034614476599,-9.779847876736474,-6.9653286621369555,-9.736185851616586,11.157842391622301,187.53361024980987,221.00304218100976,0.08348205141747038,0.9674928599300274,0.7287180789272896,0.8810126088771196,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.16 PM.png
55553.0,997.9453095790604,0.23989355870062642,0.9575957113060866,0.7319814478087859,0.7009772097031974,0.7938314252451847,4.641343943837773,4.176622518598662,6.5565220076310755,-9.994886486241002,-8.976636211014364,9.999376059552633,9.885946753550664,184.11059708746603,232.72755746764352,0.09096706202569373,0.9651469652995234,0.7321942714063246,0.8656101212506677,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.20 PM.png
86014.0,1132.9158723275375,0.43525930519299755,0.987248206599713,0.7722086060312244,0.8421388169329925,0.7922713262806198,3.544368768874965,4.081272773563165,6.299019809633612,9.986397923884352,8.106128796272005,9.997320626207621,15.00427837328807,182.8256097844537,204.6561373729858,0.08996478308215469,0.9641770940292285,0.5247912811031069,0.9508770433908303,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.35 PM.png
61546.0,930.891485709898,0.38843928021976537,0.9938796931772306,0.7942444186346626,0.8925068958575572,0.7964339656746248,3.766656188164099,5.372582597099598,8.239325788260135,-9.999996491331764,-9.806808392878322,-9.999998511130956,13.950459818672213,176.75264030156305,231.56606440711013,0.10072697759251392,0.9618732582469096,0.6186511418418686,0.9125817458040262,../dataset/freshoranges\rotated_by_15_Screen Shot 2018-06-12 at 11.56.43 PM.png
